x1,y1,x2,y2,index1,index2
191,38,581,612,135,27
581,612,153,60,27,131
153,60,679,231,131,189
679,231,110,605,189,74
110,605,415,6,74,156
415,6,241,682,156,60
241,682,661,508,60,15
661,508,24,478,15,88
24,478,699,360,88,1
699,360,28,489,1,87
28,489,404,695,87,45
404,695,38,508,45,85
38,508,699,328,85,198
699,328,6,284,198,106
6,284,528,48,106,167
528,48,181,656,167,66
181,656,597,102,66,175
597,102,437,10,175,158
437,10,126,619,158,72
126,619,695,295,72,195
695,295,1,317,195,103
1,317,564,626,103,29
564,626,4,295,29,105
4,295,699,371,105,2
699,371,210,28,2,137
210,28,499,666,137,36
499,666,60,546,36,81
60,546,686,447,81,9
686,447,241,17,9,140
241,17,499,666,140,36
499,666,682,241,36,190
682,241,0,339,190,101
0,339,689,262,101,192
689,262,135,626,192,71
135,626,393,2,71,154
393,2,118,612,154,73
118,612,518,43,73,166
518,43,191,661,166,65
191,661,639,546,65,19
639,546,273,8,19,143
273,8,589,605,143,26
589,605,102,102,26,125
102,102,262,10,125,142
262,10,94,110,142,124
94,110,13,252,124,109
13,252,537,54,109,168
537,54,110,605,168,74
110,605,564,73,74,171
564,73,73,564,171,79
73,564,693,415,79,6
693,415,13,447,6,91
13,447,458,17,91,160
458,17,17,458,160,90
17,458,597,597,90,25
597,597,24,478,25,88
24,478,645,162,88,182
645,162,135,626,182,71
135,626,693,284,71,194
693,284,0,349,194,100
0,349,666,499,100,14
666,499,102,597,14,75
102,597,555,66,75,170
555,66,28,210,170,113
28,210,2,393,113,96
2,393,48,171,96,117
48,171,171,48,117,133
171,48,691,273,133,193
691,273,2,393,193,96
2,393,28,210,96,113
28,210,699,360,113,1
699,360,24,221,1,112
24,221,546,639,112,31
546,639,371,0,31,152
371,0,162,645,152,68
162,645,605,110,68,176
605,110,171,651,176,67
171,651,581,87,67,173
581,87,110,605,173,74
110,605,619,573,74,22
619,573,284,6,22,144
284,6,605,589,144,24
605,589,87,118,24,123
87,118,555,633,123,30
555,633,415,6,30,156
415,6,118,612,156,73
118,612,564,73,73,171
564,73,38,191,171,115
38,191,555,633,115,30
555,633,80,126,30,122
80,126,619,126,122,178
619,126,171,651,178,67
171,651,478,24,67,162
478,24,546,639,162,31
546,639,54,162,31,118
54,162,691,426,118,7
691,426,10,262,7,108
10,262,110,94,108,126
110,94,252,13,126,141
252,13,0,339,141,101
0,339,699,339,101,199
699,339,200,33,199,136
200,33,581,612,136,27
581,612,262,10,27,142
262,10,94,110,142,124
94,110,612,118,124,177
612,118,17,458,177,90
17,458,695,404,90,5
695,404,48,171,5,117
48,171,171,48,117,133
171,48,518,656,133,34
518,656,54,537,34,82
54,537,597,102,82,175
597,102,695,295,175,195
695,295,135,626,195,71
135,626,661,191,71,185
661,191,1,382,185,97
1,382,626,564,97,21
626,564,284,6,21,144
284,6,612,581,144,23
612,581,102,597,23,75
102,597,675,478,75,12
675,478,349,700,12,50
349,700,24,478,50,88
24,478,699,371,88,2
699,371,24,221,2,112
24,221,555,66,112,170
555,66,698,317,170,197
698,317,191,38,197,135
191,38,697,306,135,196
697,306,0,328,196,102
0,328,499,33,102,164
499,33,191,661,164,65
191,661,80,126,65,122
80,126,528,651,122,33
528,651,66,144,33,120
66,144,605,110,120,176
605,110,437,10,176,158
437,10,306,697,158,54
306,697,666,499,54,14
666,499,20,468,14,89
20,468,360,699,89,49
360,699,675,478,49,12
675,478,33,499,12,86
33,499,597,597,86,25
597,597,273,8,25,143
273,8,478,675,143,38
478,675,54,537,38,82
54,537,426,8,82,157
426,8,118,612,157,73
118,612,537,54,73,168
537,54,0,328,168,102
0,328,698,317,102,197
698,317,13,252,197,109
13,252,94,110,109,124
94,110,262,10,124,142
262,10,589,605,142,26
589,605,0,360,26,99
0,360,700,350,99,0
700,350,528,48,0,167
528,48,191,661,167,65
191,661,87,118,65,123
87,118,262,10,123,142
262,10,573,619,142,28
573,619,8,273,28,107
8,273,555,633,107,30
555,633,162,54,30,132
162,54,10,262,132,108
10,262,10,437,108,92
10,437,48,171,92,117
48,171,171,48,117,133
171,48,10,262,133,108
10,262,564,626,108,29
564,626,2,306,29,104
2,306,508,38,104,165
508,38,699,360,165,1
699,360,118,612,1,73
118,612,404,4,73,155
404,4,94,589,155,76
94,589,691,273,76,193
691,273,605,110,193,176
605,110,689,262,176,192
689,262,612,118,192,177
612,118,87,118,177,123
87,118,619,126,123,178
619,126,489,28,178,163
489,28,191,661,163,65
191,661,94,110,65,124
94,110,537,645,124,32
537,645,349,0,32,150
349,0,144,633,150,70
144,633,295,4,70,145
295,4,458,682,145,40
458,682,262,689,40,58
262,689,671,489,58,13
671,489,295,695,13,55
295,695,686,447,55,9
686,447,66,144,9,120
66,144,555,633,120,30
555,633,382,1,30,153
382,1,404,695,153,45
404,695,666,200,45,186
666,200,2,393,186,96
2,393,28,210,96,113
28,210,671,489,113,13
671,489,0,339,13,101
0,339,262,689,101,58
262,689,458,682,58,40
458,682,273,691,40,57
273,691,656,518,57,16
656,518,241,682,16,60
241,682,468,679,60,39
468,679,273,8,39,143
273,8,651,528,143,17
651,528,60,546,17,81
60,546,478,675,81,38
478,675,273,8,38,143
273,8,656,518,143,16
656,518,10,437,16,92
10,437,48,171,92,117
48,171,171,48,117,133
171,48,2,306,133,104
2,306,686,252,104,191
686,252,437,689,191,42
437,689,306,2,42,146
306,2,94,110,146,124
94,110,633,555,124,20
633,555,8,426,20,93
8,426,597,597,93,25
597,597,17,241,25,110
17,241,693,415,110,6
693,415,489,28,6,163
489,28,171,651,163,67
171,651,626,135,67,179
626,135,437,10,179,158
437,10,555,633,158,30
555,633,191,38,30,135
191,38,699,339,135,199
699,339,546,60,199,169
546,60,699,328,169,198
699,328,2,393,198,96
2,393,339,699,96,51
339,699,679,468,51,11
679,468,66,144,11,120
66,144,13,447,120,91
13,447,371,699,91,48
371,699,645,162,48,182
645,162,437,10,182,158
437,10,126,619,158,72
126,619,698,317,72,197
698,317,573,80,197,172
573,80,697,306,172,196
697,306,589,94,196,174
589,94,447,13,174,159
447,13,200,666,159,64
200,666,645,537,64,18
645,537,87,581,18,77
87,581,415,6,77,156
415,6,699,371,156,2
699,371,489,28,2,163
489,28,200,666,163,64
200,666,28,210,64,113
28,210,546,639,113,31
546,639,102,102,31,125
102,102,645,537,125,18
645,537,6,415,18,94
6,415,317,698,94,53
317,698,478,24,53,162
478,24,200,666,162,64
200,666,478,675,64,38
478,675,231,679,38,61
231,679,666,499,61,14
666,499,262,10,14,142
262,10,0,371,142,98
0,371,489,28,98,163
489,28,537,645,163,32
537,645,126,80,32,128
126,80,651,528,128,17
651,528,2,306,17,104
2,306,181,43,104,134
181,43,508,661,134,35
508,661,589,94,35,174
589,94,181,656,174,66
181,656,73,135,66,121
73,135,528,651,121,33
528,651,546,60,33,169
546,60,118,612,169,73
118,612,691,273,73,193
691,273,8,273,193,107
8,273,699,360,107,1
699,360,518,43,1,166
518,43,2,306,166,104
2,306,181,43,104,134
181,43,695,404,134,5
695,404,489,28,5,163
489,28,1,382,163,97
1,382,682,458,97,10
682,458,4,404,10,95
4,404,200,33,95,136
200,33,153,639,136,69
153,639,508,38,69,165
508,38,695,404,165,5
695,404,231,20,5,139
231,20,153,639,139,69
153,639,360,0,69,151
360,0,468,679,151,39
468,679,241,682,39,60
241,682,573,80,60,172
573,80,118,612,172,73
118,612,698,382,73,3
698,382,73,564,3,79
73,564,555,633,79,30
555,633,404,4,30,155
404,4,691,426,155,7
691,426,468,20,7,161
468,20,6,415,161,94
6,415,200,33,94,136
200,33,0,328,136,102
0,328,28,489,102,87
28,489,393,697,87,46
393,697,689,437,46,8
689,437,241,17,8,140
241,17,508,661,140,35
508,661,191,661,35,65
191,661,508,38,65,165
508,38,697,393,165,4
697,393,0,360,4,99
0,360,252,13,99,141
252,13,499,666,141,36
499,666,191,661,36,65
191,661,468,20,65,161
468,20,693,415,161,6
693,415,13,252,6,109
13,252,94,110,109,124
94,110,612,581,124,23
612,581,153,60,23,131
153,60,518,656,131,34
518,656,349,0,34,150
349,0,528,651,150,33
528,651,605,110,33,176
605,110,33,499,176,86
33,499,437,689,86,42
437,689,273,691,42,57
273,691,20,231,57,111
20,231,698,382,111,3
698,382,24,478,3,88
24,478,447,686,88,41
447,686,135,73,41,129
135,73,528,651,129,33
528,651,447,13,33,159
447,13,210,671,159,63
210,671,478,675,63,38
478,675,231,679,38,61
231,679,48,171,61,117
48,171,10,437,117,92
10,437,87,581,92,77
87,581,689,262,77,192
689,262,555,66,192,170
555,66,181,656,170,66
181,656,241,17,66,140
241,17,675,478,140,12
675,478,437,10,12,158
437,10,691,426,158,7
691,426,447,13,7,159
447,13,210,671,159,63
210,671,478,675,63,38
478,675,231,679,38,61
231,679,4,295,61,105
4,295,110,94,105,126
110,94,252,13,126,141
252,13,8,426,141,93
8,426,262,10,93,142
262,10,10,437,142,92
10,437,54,162,92,118
54,162,697,393,118,4
697,393,518,43,4,166
518,43,191,661,166,65
191,661,489,671,65,37
489,671,241,17,37,140
241,17,1,317,140,103
1,317,699,371,103,2
